person,label
27eed007,0.022503110780322345
27f5ac6a,0.002920595515124472
27f7e947,0.0010459266362226746
27fe13a2,0.002854236693958971
2800f0a2,0.004523272565134433
280cdbfc,0.005793271269017485
28116742,0.005906132178453805
281194a9,0.003666500113887609
28145cd7,0.0010053819650098718
2816227b,0.006650923474733467
2816eb08,0.004876565189166021
2819b7b5,0.020001367945178358
281ca09c,0.003452278770788616
282051bb,0.006286081390436049
282feb30,0.007433015502920276
283f0c1f,0.006129034387226492
28400a6f,0.11763046579517128
284110e2,0.0638353030165817
28428c64,0.010616774465128116
2850a2ce,0.06844369729135666
28550625,0.002681920774609767
285cbb2f,0.0013413432106503666
285cdc3a,0.003919051228954078
285e5ff1,0.09124204173222393
286323bb,0.01176837759187433
2864cbbd,0.004642223248297435
28654ed8,0.006992820572815197
28678a36,0.003415734317187612
286c22c6,0.020289909806347962
286d27d9,0.001872472096134462
2877d1b1,0.0008346340507899857
2877df15,0.002335520721197517
2888e98e,0.0057235168495246
288a0d0c,0.007870438359178488
288ecc09,0.0006842792770037672
2896bfec,0.0040257421422655705
289b230d,0.002763953310541114
289e64f7,0.010567154898483656
289e9c3c,0.025592381894751225
28a130fe,0.00648089856166448
28a182cd,0.0042896858565810375
28a6ec0e,0.0022478573019410818
28a73225,0.017778095934911815
28a91e45,0.040743420623106354
28abb01c,0.0040138861612394544
28abe0cf,0.0018018910474515025
28aef7f8,0.0033535274624582187
28afff93,0.003884060466891672
28b0be54,0.002024839060357001
28b3b577,0.004931934317077118
28b9d839,0.0027817590205683764
28ba2f91,0.12252361163888358
28bc1ea6,0.07165159647891302
28bef555,0.005538465735752022
28c29fe6,0.11667978220664788
28c47378,0.0033649195622087436
28c763a9,0.008504921570538213
28d0bf21,0.031794975599461976
28d60901,0.012442199204937528
28d99631,0.00048097749104061404
28daea45,0.003199161512726731
28dc4e01,0.007276949458164338
28e14b14,0.010780510269011504
28e35c5e,0.0038252812762940296
28e3667d,0.003820356075850544
28e56af8,0.0033804526531175318
28ea1992,0.04070746363253145
28ebbea6,0.001886345218022646
28ebc7d2,0.0009022250056451551
28ec94ac,0.08221413425935892
28ef2dc8,0.0021556365468197477
28f48f70,0.0025001433183770632
28f4bfe4,0.0053062145261779485
28f601ea,0.1378681108412353
28fac9ae,0.030104732226886134
28fe7d08,0.0024044742216778746
2902fdff,0.0055213577394463
2905b7dc,0.008400724439623438
2906a0a1,0.0018104705791633555
2908d59c,0.0040510530743473995
2908e8f1,0.014060042269250445
290a4ade,0.003100673514802057
290a78f7,0.024456744090255847
2910e698,0.0028908417333588484
29153932,0.018228449565448557
291b1d25,0.0006545166428327571
291d27d1,0.0014646361114615347
291eccd0,0.006141459329190603
2921023b,0.000602804295804518
29312b5c,0.0008747236148195887
293da46e,0.0638995893774969
294764f8,0.0012798055641651863
2947d2c7,0.0027107335282614883
294c1ab5,0.006176155141618734
294c63c9,0.0010187536716720434
29539423,0.15591255870493764
2955037e,0.003962689635135145
2955201f,0.06406316920004078
2955b2cb,0.019116897632223597
2957ded6,0.004695649574566921
29589819,0.004007640150655526
29595c09,0.0031451845072554808
295a326c,0.010221480793330306
295a7b0f,0.19172959073468207
295dad52,0.0012445471415599484
2965cbdc,0.017679860369563486
296685e7,0.0006303774585182159
29689e1a,0.1389111632924779
2970ed97,0.01306973902843074
2972bae1,0.0015421421125654505
297328eb,0.0939174852039117
29737438,0.03175693310538772
2975ed37,0.000684194091596528
297c0103,0.008738971379243758
2980d082,0.13058794652561392
2980dfcd,0.0032077862362388265
29893fcf,0.0023389237250482555
298a2bca,0.0019380152362773505
298ac09f,0.20151348365817146
298b1a56,0.0021325566179912635
29985f18,0.13221275038318525
299e0735,0.004945818985057421
29a2acb7,0.004681074531940041
29a3c643,0.005148512508339385
29a5f11a,0.004748380887687348
29a877cc,0.0013264520285155746
29a9d6d5,0.0045693736961879726
29aa61d5,0.004948599292070686
29b111d1,0.004450084329742777
29b169ff,0.033096971979888035
29b1983e,0.0007221377188931665
29b2125b,0.024552063065609805
29b2acab,0.00413051027432983
29b30e2b,0.007174670305582706
29b339b6,0.00026392256835840205
29b376a9,0.0035176098791829345
29b63cfd,0.001612977409065262
29b9f07e,0.006677517653276876
29bcedb9,0.006070780263542746
29c06ba0,0.001033634612512936
29c12770,0.0008829814400265785
29c5895a,0.002395196419567112
29c7aeae,0.0017251378138503752
29c7d7d3,0.0061523798430115646
29c814a8,0.09196077320600267
29d671fd,0.05272946875272548
29d83daa,0.004067779806617935
29d9125f,0.0015096505145807345
29d9478e,0.002416577615235084
29dffb48,0.005285672500230498
29e1a563,0.0007071112252646592
29e5a6a3,0.0006242175992640684
29e759b9,0.001895022907228028
29ebb414,0.0009849867312445367
29ebcd49,0.008564548275904436
29f3666a,0.057458763821696755
29f3c366,0.0012469133290506312
29f6b6be,0.0009456432978920115
29f80519,0.0007667316588099325
29fd757a,0.03733316367199155
2a031bf5,0.0024655471081341525
2a034aef,0.0033528597428899875
2a047e7f,0.000344361195513779
2a0492fe,0.004964173698105755
2a05b763,0.00040669393980278726
2a08384a,0.0016193202065661384
2a0c50c4,0.0014775131160244203
2a0d9c84,0.009882758168079299
2a0debb5,0.0009293845131295253
2a139536,0.0015052739493131813
2a171e6f,0.004274164871884827
2a1916e9,0.08861883734027297
2a1a01e6,0.0031914906223455284
2a25a16d,0.006362151007242738
2a271caa,0.0018513164145579264
2a2ba1fd,0.00281755786362661
2a391efb,0.021640106522168405
2a39a7dc,0.0006793606006620346
2a3c2791,0.11007280303929484
2a41f459,0.011608186664123409
2a430b62,0.004144651539418477
2a4502b7,0.004871483469456763
2a458cbc,0.0027671574886637316
2a47f61d,0.0190713718678316
2a481b17,0.003396722859835812
2a48b44a,0.007085188379226143
2a4bda7c,0.002936198331120363
2a4e7e52,0.00131921203977751
2a4f7398,0.0046221922550318435
2a510054,0.003054226975082578
2a53a44f,0.009477401902036782
2a58bd6b,0.01299090610735534
2a594323,0.002131970911207395
2a59c69b,0.0038423856818341822
2a617974,0.0036741884247733555
2a617e51,0.009770577801310833
2a622628,0.006280813718878248
2a652ac7,0.001760745717185232
2a67d732,0.08245134704095886
2a6f1543,0.002156439389457755
2a72349f,0.0043567751923257216
2a724d87,0.006419987990033342
2a77c3fc,0.0005863890264221055
2a797338,0.13285457790026917
2a79c1b9,0.3527276094654349
2a7ddfb1,0.005393834391805661
2a7e7094,0.0022716312159384616
2a7eac01,0.0015649746015240131
2a7eeb6f,0.0005935299681377767
2a8f9b4e,0.05893822764871219
2a92a01e,0.0061318368686678545
2a977d34,0.008692050813446747
2a9e3d2c,0.010859617603695136
2aa05568,0.020765183137569903
2aa1295f,0.003207819021064956
2aaac2a4,0.003364024710148844
2ab2ed32,0.006608815501223948
2abb2711,0.004963532547416296
2abc0437,0.053107952583536885
2abe2632,0.002221190642506765
2ac16ab2,0.0017173160288105939
2ac37abd,0.01643250597035151
2ac4cfe2,0.0033740949652026264
2ac946b8,0.0034055727265912277
2ac9aa74,0.011018260358296752
2ace0b56,0.00114524637751747
2ace425c,0.001146478886646698
2acfd822,0.004260284025894869
2ad0a38c,0.003709256626511025
2ad2a752,0.1589317181287382
2ad4aa52,0.012299655444645239
2ad7f032,0.0047125774812736155
2ad92ffd,0.00168474569896484
2ada260e,0.001173687863933509
2ae76776,0.13250469150691968
2ae9d8cd,0.0021916580135263237
2afb90d0,0.012525172172370272
2affe4a3,0.006754111510353532
2b005074,0.002896467451504406
2b012edf,0.0020421016914480873
2b02eb70,0.007608841889754527
2b04eed5,0.002824321613344714
2b056632,0.0011132981363167612
2b0c479f,0.0013707641566960116
2b0f24ee,0.0011095339960144317
2b113a4e,0.0017865798663960972
2b1ab142,0.0015641751953635135
2b1d2f45,0.07035250087904504
2b1d979d,0.002785365247836006
2b1f0970,0.000566548880928552
2b203b9e,0.0027465925255456196
2b213b2c,0.14322202624842262
2b21622d,0.0029328138100491296
2b235dc0,0.08428271525790215
2b292401,0.002235109431223714
2b2fe6d7,0.00017738973779067097
2b311d2b,0.006205326876582416
2b314026,0.0051944986835856044
2b34a716,0.005374242117733128
2b473667,0.12076665818502932
2b489177,0.0035244954287558146
2b4962c4,0.0012246764979413523
2b510455,0.006246567146892196
2b51ebf8,0.0008356113283302699
2b53dc6c,0.018353057301868606
2b551ff4,0.002660682973862151
2b5a1236,0.00110885711642745
2b5ca449,0.010018998563981965
2b5da91c,0.0012426725288729957
2b5e58c2,0.151116400373247
2b656d53,0.06512828167731351
2b6837c0,0.0012256141939696252
2b69780e,0.0003253614465056054
2b6e7920,0.004193506178845799
2b7074e3,0.06524043201662161
2b7100d1,0.007183271090102298
2b72c1f5,0.002072640080266861
2b740e5c,0.0011648720901125433
2b7892fa,0.06455799239148229
2b790a0b,0.001505722814558808
2b7b11c8,0.01976827830341398
2b7ece23,0.0006088027294571955
2b828847,0.004036737804184584
2b8380d4,0.0070427307346128416
2b83c312,0.0031890182815302428
2b878a80,0.0009283001712999377
2b878d97,0.002797526535271962
2b8a9276,0.0027149239541054875
2b8b587c,0.004774433241543002
2b8d193c,0.014047665745258543
2b8d93a1,0.005563985278572972
2b948430,0.0029772315679371273
2b94e3cf,0.0009812360549944295
2b99dc3a,0.0059638495843505526
2b9d3367,0.0032652239925183616
2b9faacc,0.00071372567770141
2b9fb6ae,0.002318390398683727
2ba76bb2,0.00951178061795974
2bac8e03,0.0037959792090015657
2baecec5,0.020831320019252732
2bb23fa2,0.0019531376592654423
2bbbe01f,0.0023194109621656788
2bc0d981,0.0023026685437900055
2bc1b6b4,0.006684738003421235
2bc20fba,0.009754456610385476
2bc36bd7,0.02769467993486514
2bc4023b,0.0014454494697643669
2bc56249,0.0031350735698081745
2bc7aee0,0.0037530597989381756
2bc815d9,0.03470999366557098
2bc9cfbd,0.007235772306664092
2bca36a8,0.007632527778365745
2bd3881a,0.0008852688919996856
2bd6df2f,0.0027793952058527134
2bd87a87,0.018332059541150726
2bdcd4f4,0.003158210514101637
2bddd553,0.0026607994617405973
2be17bab,0.00937325873321929
2be27ec5,0.007079348198194642
2be2e4b4,0.0008349342116920409
2be58d00,0.0011025328955545596
2be8eaeb,0.006039378564243052
2beddf66,0.003210279781321025
2beec02a,0.0030097823377481137
2befc5ea,0.0010934887271717437
2bf1879d,0.004842800388704687
2bf32550,0.004854301185978778
2bf92a64,0.008541523785137456
2bfe99ff,0.0035209330146350366
2c047651,0.00145546860742199
2c0639f0,0.009050331294376534
2c09ccd3,0.004376080639226939
2c0c4cc8,0.00043389398115883026
2c11b8e5,0.1242471274788832
2c122843,0.08946245538680705
2c141a05,0.01298693286819331
2c18b4db,0.002289593359198775
2c1ca63e,0.001904722445478407
2c1e6fb0,0.005587009283395328
2c209f87,0.02530076531665273
2c242f87,0.002901132482975296
2c2a93f8,0.0023724774473500207
2c2af94a,0.002609653236254875
2c2b1798,0.002683668942664476
2c35e05f,0.0009033336188480377
2c3744f5,0.0033288253146811476
2c394600,0.0018061518173378927
2c3be905,0.0016859271451937024
2c4cedc4,0.0047152904946786
2c579560,0.006244746334224979
2c5dd70b,0.0018198599525194883
2c5f387d,0.002765175087973005
2c624122,0.006353266836713622
2c6409d6,0.0034051711338205326
2c672ea9,0.02186458091802446
2c67cade,0.0006316498446537331
2c6b5b48,0.003707444465294078
2c747ec0,0.05925600967115552
2c759c09,0.003137452831620018
2c7742e2,0.007003051065518517
2c79ad79,0.1116254962892277
2c79dc17,0.0034699443017618434
2c79e9e6,0.00182365839117292
2c7d9bf3,0.001313997506182449
2c7ff70f,0.00432370026983429
2c80ba19,0.00046478967938735953
2c848b98,0.0020118998791949986
2c85b2fa,0.005999811406033832
2c8b19a6,0.001880285809075922
2c8b2706,0.0006571877939513635
2c8d8799,0.0018602578165538644
2c90a75e,0.03306245503569987
2c90f768,0.02573482705549839
2c939f59,0.014790001544498783
2c946e5f,0.01769805863614172
2c95458f,0.007394836881780615
2c95d5ee,0.08769383160138594
2c9cc70c,0.0007308735326431259
2ca2fcee,0.0015398848678491333
2ca86741,0.1068461186337674
2ca93b1c,0.004845567137157487
2cb2be60,0.0027469866609292483
2cb8ea65,0.0013637542159587036
2cb9027e,0.0005688181601806342
2cba5e49,0.011863845152770641
2cbb7f2b,0.0026034120790530994
2cbbe7d2,0.006884683621634987
2cbc828b,0.001404311735106943
2cbd12ad,0.021673528792272457
2cbf8b84,0.0010981940227702733
2cc0f90b,0.0036798632288821786
2cc29f26,0.0027941716400537294
2cc34778,0.0036243273599117446
2ccdd1c3,0.003613863435307406
2ccf132c,0.0029863454265649223
2cd1c75b,0.0005008906263363564
2cd8eee2,0.1101846359815524
2cdeafd3,0.007168259903993434
2cdebc80,0.019044549139227443
2cdf0226,0.003926296532028066
2ce168ba,0.005601693090981762
2ce20bea,0.003502680648682312
2ce4aa95,0.002506855116881526
2ced7f8f,0.15692678118063674
2cf03170,0.012000413187193124
2cf311e7,0.003907737071925116
2cf3ad5a,0.004335103613786247
2cf6ec47,0.0029278107823961343
2cfdbbdb,0.0037237843472615584
2cfee64d,0.001993491052836777
2cff4e39,0.011449751933496509
2d00008e,0.00288130420215661
2d0ff516,0.00338580168050746
2d171fb8,0.0006349981072123522
2d1832c1,0.0013215395407430717
2d198bdf,0.0027993640035403984
2d1fdccf,0.0033344321207870935
2d242be6,0.005384324596120976
2d27c97f,0.010046679310417151
2d2fc141,0.002369542897055748
2d3278fc,0.005120605232180108
2d343c01,0.005704833088359407
2d36eba3,0.0023301766125295676
2d385e49,0.002227750455435658
2d3a3a1c,0.0031027000189198257
2d3c1168,0.006669412703545409
2d527f12,0.0017774402825597119
2d5dfd29,0.009861095775732378
2d63e2a2,0.0010382094501473356
2d65f11e,0.0027439456653248428
2d681dd8,0.0036763234375321906
2d68604a,0.001968404246751
2d6a57f0,0.011108091772398698
2d6ae472,0.0035447824055339734
2d6e7543,0.02800690094686874
2d78d4ef,0.04760415511368383
2d80c3d5,0.0006847597974336799
2d8b503b,0.0015079799627577804
2d8bb55b,0.0008589966927387502
2d8d04da,0.0036304768528448703
2d8d35d9,0.0726797800280118
2d8d5f9b,0.04268125678061865
2d8e687a,0.001648720455317781
2d946ee5,0.002819686418484126
2d947ec2,0.0035718771346615213
2d958ad7,0.0014692978198346173
2d97b8ca,0.0033600944302956373
2d99cdba,0.0015991231061291114
2d9ab186,0.08776553805093626
2d9ba1fb,0.002841988435173589
2db315de,0.003680371282254391
2db34e75,0.0002760846091457192
2db3d759,0.0013722617141375308
2db73ca6,0.003719242450928822
2db9427c,0.0011040889587381082
2dbacb3c,0.022212869475362402
2dc5777e,0.003743542379544523
2dd15d38,0.0036548876840880483
2dd387a5,0.004668416167203771
2dd3f165,0.0012728095068704763
2dd79e73,0.3312189699894908
2ddbd6eb,0.020025324219593382
2ddcf0ba,0.00029568971387213677
2de73845,0.0011467471439105237
2dea161a,0.0016464461896336573
2defabef,0.0012468681710179228
2df044bb,0.0040447792242353925
2df10e76,0.006138732655481927
2df11c09,0.0006020196675115411
2df27f62,0.0014549719749089678
2df2a199,0.036071104647700296
2df35464,0.0037133518803849483
2df4783b,0.05609982023985774
2df6bc0c,0.0012471984999277658
2dfbfb04,0.004765033181104328
2e017be3,0.0058152270111265295
2e0ae43c,0.003635844782222999
2e0bec91,0.00571384667963278
2e0cff57,0.0005926594501261912
2e0e28ab,0.0007573856700340767
2e0f9068,0.001166139997184359
2e0fd594,0.0013575569222363906
2e12ff19,0.004486680841533268
2e14a721,0.0034566438461004303
2e1a5113,0.0004638763904059171
2e1a8fa7,0.12877118562673043
2e1d4f8b,0.0033961061450853147
2e1eed84,0.0015272615271274305
2e23b948,0.00833821800057744
2e23d317,0.0019070290568955204
2e27e143,0.005158929630623727
2e2815cc,0.024119665648037036
2e293222,0.007180585696528442
2e2fa8c4,0.004600558323713246
2e3901e7,0.0025378197812020915
2e3d36bc,0.006831050982760625
2e4643f6,0.002780539830851011
2e49a516,0.08656808846155459
2e4acc8c,0.0012351752172663419
2e4b3c54,0.0015109928213509218
2e4d2d54,0.0017414053388008026
2e4ea421,0.004109004886559185
2e515d51,0.0017064051852212158
2e5360ac,0.001671695238989836
2e5b32f2,0.0014855768651437743
2e5c6c29,0.0007808180849692945
2e5dff7c,0.001623524628081656
2e63b656,0.004428181075562764
2e65feff,0.04224998550649195
2e66a00a,0.0009546085768636904
2e67debc,0.0018271904692359626
2e687452,0.0059659231820084965
2e6e14f9,0.004514403940360184
2e6eeaea,0.008171116945406641
2e71dea1,0.007941957387128933
2e72e51a,0.001310699554515132
2e743bb3,0.06613726965057815
2e79fbff,0.04242433057756418
2e80750b,0.0012740136992533044
2e81842c,0.002484777678709573
2e859325,0.005092668205059892
2e89874a,0.035818031133012344
2e89a279,0.0020293539394604407
2e8d6b27,0.0037264312329631996
2e913602,0.0009698694550206034
2e93bbb6,0.005011130827298332
2e9867ef,0.06234152410223271
2e9a6207,0.003214370138193862
2e9b25fd,0.003839238895608165
2e9c900b,0.0032100746604782453
2e9d2e47,0.009152613193551587
2ea07a1c,0.009553754641991218
2ea38246,0.07597425401222618
2ea4f759,0.0016709036352471978
2ea8cb36,0.0021589893471049924
2eac3f98,0.014536346470823254
2eb479c5,0.002528796500243629
2eb7e80a,0.003438783748145657
2ec1a854,0.003385145082198924
2ec4ecb1,0.015446149839495386
2ecb4665,0.002753628057142132
2ed006c1,0.003033079729906396
2ed75f31,0.006084213588129523
2edb1da0,0.11515500736335209
2edb71ab,0.0032933293829256185
2ee9a570,0.001475653422897999
2eec3922,0.001499282483981399
2eee4621,0.0011847745705681671
2ef11f53,0.0012464177145445634
2ef24a44,0.0008530405007973201
2ef45681,0.021965411680532027
2ef5dc8c,0.010936792185866406
2ef66fc1,0.006907785643576429
2efc74ac,0.0023230156247078517
2f02a126,0.004138291358106603
2f04de1b,0.002631221099037113
2f0b402a,0.01038186526939831
2f0d27b2,0.033347260305291136
2f0e39ee,0.030646132937644687
2f144219,0.00021269364663801187
2f182e09,0.008522481144152608
2f1b76b9,0.004336524099233522
2f1b802e,0.0009253776424719497
2f1c8c81,0.0007132016751663955
2f1e5353,0.003238270314178564
2f1eb108,0.007930452942285605
2f212e23,0.00086688730405418
2f21f7fe,0.00945616479736753
2f29ab35,0.00032111200945303425
2f2a66f1,0.004627991159169948
2f30681b,0.5839151456264088
2f3648d2,0.008984510058793286
2f36dd27,0.07278162760915552
2f3e7329,0.0016100587351207945
2f3fd14d,0.004630836790907428
2f40f42f,0.0010889912168578408
2f457c6c,0.0011108878311557296
2f46b82c,0.049677428894992916
2f49f7c4,0.005201504521033571
2f4a6ba2,0.009991442751712709
2f50c826,0.002261356186298601
2f53577f,0.0011880414713722962
2f55958b,0.0008410646705663816
2f587096,0.0009055836436030641
2f59b377,0.18755130506959625
2f5c1bd4,0.031123680456914448
2f5c9cce,0.07538485091418116
2f6211b8,0.003978868259770209
2f6241b3,0.004386899649764087
2f6472c8,0.006446104624167433
2f67227b,0.0008748599337701021
2f677030,0.0031019989466698865
2f6b4454,0.0018325758265159485
2f6ce279,0.02280617755464827
2f7279d0,0.001701596350379579
2f7aa2e1,0.10473946103470239
2f7e4496,0.006124581644449025
2f80708f,0.009764225829349465
2f82cbdd,0.012337547388235042
2f8b143e,0.01262088719452251
2f8c249f,0.0011891213880680716
2f8d624f,0.004011468783106142
2f8f8913,0.005270703641409182
2f8f9efe,0.0032906682981998256
2f901d18,0.010605414420464296
2f915281,0.00628177133735226
2f9299b4,0.002214956764609235
2f97dfdd,0.05325393189634344
2fa0fb6d,0.006248506043899698
2fa21944,0.0068596061099350375
2fad0466,0.006218508567843635
2faf8af3,0.0013919082457054426
2fb28d2d,0.007672569629791027
2fb3b156,0.22619391235896666
2fb8b5ad,0.005905667687525792
2fbbec61,0.003043636088218922
2fc1ab28,0.0034773924713340718
2fc44479,0.005837706312723409
2fc5e678,0.0020420400091008865
2fca45c7,0.010107651804082888
2fca9610,0.004989279444636256
2fd0d8b5,0.011129837732123093
2fd107c6,0.44011339692738743
2fda2108,0.010029009725821686
2fdaf973,0.0035460386333294896
2fe256d1,0.0027822385559539272
2fe3c784,0.009566652158890042
2fe8fa85,0.0021149698966357808
2feaaf9f,0.0026473000850606773
2fec9bbc,0.005714829790253097
2fecb916,0.001394705948581658
2fecc58c,0.015700113462392404
2fee61c8,0.003107208307032459
2fef9bb3,0.0009002635346953121
2ff0dec6,0.02748406180387007
2ff20d9a,0.1423834316028486
2ff39c42,0.0006149420207732419
2ff5b818,0.0016852918672099234
2ff9bf4c,0.0009058820675500693
2ffb782a,0.0016401489894388717
2ffd4007,0.005774888470025816
2fff98b2,0.0007308828289760437
30069ca1,0.001553918790847934
3006db60,0.006880877523249467
3008425a,0.022896860526606843
3008db1e,0.007002516578926879
300b0e1e,0.3470889017447932
300b11bf,0.005897285236343314
300e2119,0.0012506249122903699
301374d6,0.0018270040320232414
3016a407,0.0022087629854068746
301f65d6,0.000990018546203354
3021defd,0.0038092216916004134
30235fef,0.08981019617020673
30282488,0.006269200459203156
302da868,0.0033360748417844417
30360de9,0.003952858086130538
303884dc,0.08419264479307076
30392c9d,0.0025375482043949685
303c90fa,0.09040754773471565
303dbf8f,0.01104331518322788
303feb25,0.0007827548672436008
3040096a,0.001359889041590425
30413b72,0.002669708054530806
3043e183,0.020365757375776335
3045a015,0.005354734459349755
3047767b,0.0021886577642473825
3049aee8,0.019581682251813493
304bc088,0.0012769910994804162
3051ed22,0.010120649514861389
3052e32d,0.0028304855181912718
305bd4ee,0.005496810022655556
305df6d9,0.001681204258383876
307773a8,0.0020052610201784743
307e68b6,0.0036980573389204263
30922a8e,0.002983374076661727
3093cb5d,0.0005015713143389908
3097cd74,0.10011038693823743
309a6da2,0.00374541230605142
30a389b9,0.0015930240980603087
30a54533,0.002197320598443349
30a6e97f,0.0075236902940049415
30afb772,0.08532855426616442
30b130f1,0.05974258500868697
30ba2be5,0.0006852856171627698
30bc1ebd,0.00223716878461439
30cabeae,0.014512945734908217
30cac88d,0.02176400056935343
30cb9c3c,0.0007188169769030948
30cea365,0.006215671167024471
30d6a447,0.022369681796238633
30d89edd,0.004007473251990703
30e2c6e8,0.007357506690960893
30e2f22f,0.002938444735335589
30ee7706,0.0013926981585945736
30f60121,0.06395512795651927
30f809f7,0.09164904268193265
31008025,0.03777692729077612
31016b77,0.0021970373628031553
3101a26c,0.006346300479882131
31087128,0.041138667272330835
310a0302,0.0012731522780535277
31101aa3,0.07453390949380206
3113012a,0.008501402725771745
3114b593,0.009406140383802396
31155e4b,0.04789929925216187
311ca286,0.03524694490726399
3121d1a7,0.004642215565458782
31284a07,0.01036241179089415
3129e111,0.0016794692924859812
3132cc86,0.004037259041990332
3134f540,0.003880378795944638
3136e90a,0.0031507910259361257
31373a11,0.002277246933068428
313d8db3,0.3315943283821746
3149adac,0.022438542402759484
314a8b60,0.004119513120148391
314ad2e7,0.0013295022165587846
314b0741,0.006533623599760868
3150f57c,0.00660142579002118
3156f0b9,0.01516225262809127
3158dceb,0.0034342276086812176
3159f391,0.05214007413703134
315aafb2,0.0036106637845760192
315c114b,0.008369702136826586
315cc4cb,0.0040633195965167545
3164631a,0.000456620118230579
31651583,0.0026036799380812527
31676a1d,0.03890178135086711
31680960,0.007329327666461756
316bca86,0.00045744255661277536
31705420,0.11961336307952117
31798933,0.004805384317431893
317c312e,0.09364801976087143
317dd228,0.0014805458529337568
3184563e,0.008891746463716066
318a3bf7,0.0011974956200252716
318e3c5e,0.0007133994621738595
318edf4e,0.02271511975650646
3191358f,0.005554569393309307
319251d0,0.0023357044159886355
31962cc9,0.0009064019376506003
3196f36e,0.0006371191598001465
3197bdae,0.006183637146863073
3197f9f0,0.004150846193330267
319e06d8,0.0013700288864531443
31a12b3a,0.09281763912594725
31a1b01b,0.0030701617561686447
31a1c9e1,0.004633992036600363
31ac75b6,0.004285003579799892
31b4df84,0.0867114485675256
31b9daff,0.004123194331739787
31bc5722,0.006873446350877512
31bd8d1b,0.0316923364127503
31be8332,0.002994522340048842
31c42e27,0.003010240846995573
31c4a752,0.003052141633118098
31c5b5ea,0.0029235058234907563
31c9f140,0.016862814214312856
31d0897e,0.008131795181320088
31d7a1fe,0.0011139757713870908
31d7dced,0.0007024300370710717
31d86b5b,0.003901209961179615
31da77fb,0.0037850426529621364
31de6872,0.0015349796760396413
31e062cf,0.421887892515124
31e1c0b9,0.001486445553210297
31e1fa08,0.0025972494819789436
31e858be,0.004082981116566538
31ec2077,0.08566554984947
31f1ae14,0.003527251138630239
31f58ae6,0.004358744226460118
31f6a5f2,0.006832465462670578
31fa0881,0.004028262933888268
31ff3340,0.0018500889632581117
3200e07b,0.0002388684067617461
320539db,0.04276911147095563
320c2c5d,0.00555562963513394
3215fe93,0.004532262064524653
321b2d0b,0.003925591882971796
321ea114,0.0019629690731827213
321f8302,0.23242855631890724
3220bd49,0.003956952472881745
3221f2ac,0.0039011498965920645
32234ad9,0.005269008472917841
32255aee,0.0052592355934126455
322a76a9,0.0012389293139536178
322e415a,0.0025748537062779994
3232eedd,0.00037405725744115136
32362c8a,0.0054869268112838505
3236ba42,0.0016611363999746776
323ab33c,0.0014928280972723736
323c84ff,0.00234176965393544
323ea070,0.0038121973261844824
323fadb3,0.08803967195873871
32404678,0.0031962047768069007
32421b39,0.007470524216459643
3244962c,0.002033594509648754
3246c799,0.0046096688445006265
324a096d,0.0014872245476112785
32506ccb,0.003121864285217569
3250bb4c,0.0014025183267610773
3257f9c0,0.045443553827186935
325bf6e1,0.010245581678585655
326334ce,0.08384964240381705
3263fb8b,0.006022547778623352
3266cab1,0.00422819592168998
326c0ff5,0.007943553884274179
326da679,0.015512843069294777
326e0c3d,0.0027198233007648845
32754c8f,0.007707051569741108
327766b8,0.0036151572505570295
327b34d1,0.003023617023084558
32831e70,0.015074111959256975
328ecca3,0.005898681349807486
32959a24,0.009702641699149066
3295fe94,0.00295869878596647
329b34f0,0.00764958566547268
32a1c20d,0.004547561586003044
32a794e3,0.0015827911276419498
32ac63f4,0.002512977246604097
32aca594,0.002315195284483516
32ad8b20,0.0034914101974684465
32b05d2d,0.08597637728206733
32b7c74b,0.0030281850296140123
32bd9ad1,0.02043264832116461
32c24586,0.0018927154299405655
32c32437,0.0037742944727949257
32c56bbf,0.0028478999621104595
32c77911,0.010292007431123833
32c7fd37,0.0018265045853362704
32c7ffa1,0.019859518792902164
32cb5646,0.0014409445415140777
32cc7208,0.021978075270580957
32ce185f,0.08241705787222316
32d1530b,0.00032033898699339845
32d26d91,0.004615962670395628
32dfe8c1,0.00684328117315585
32e101e3,0.0036936166846199617
32e355cf,0.0022791469316635104
32e6ed7d,0.0019333276821464783
32eae975,0.0026176388706392255
32ef16e3,0.0015895475188062703
32f139e3,0.001747634857032343
32fa7f17,0.002402518757156907
32fd81d0,0.004355152965291657
3300fa4b,0.010702725462216817
3301b55a,0.0050089791092596024
3302e53b,0.0012854679372398968
3306d3e5,0.09946101492211902
33072f06,0.01132103685201828
330a5954,0.001105381715205413
330d3f08,0.002302053495533821
3311fd2c,0.005309714379262286
3315bbe9,0.0011867723955055695
3316dadb,0.0025527248949839274
331ac60f,0.005022454012784661
331c70b0,0.0036845517813327015
331d5c4d,0.007227212545600312
331fd6f4,0.000744367090609564
33212c69,0.004698399713721049
332a30b1,0.003990766591215223
332b0344,0.0026159236667434964
33321ab5,0.014704295773863675
33321fff,0.07788663031628328
3332b38c,0.002335556453636888
33349633,0.004461516747592257
33351cb0,0.0021280124240775017
3337d1e7,0.0009391427321128579
3337f3de,0.004501491145142063
33385551,0.005498013284371829
33390f52,0.0008760716771117951
33393923,0.05962882632094936
333aad92,0.0025317303029800944
333cf59f,0.0009019626365642029
334077fc,0.0004623006336749909
3347ba41,0.0485188385748851
3347fd67,0.058794053910274466
